observation_date,DEUPROMANMISMEI
2022-02-01,97.468040000000002
2022-03-01,93.858109999999996
2022-04-01,94.860870000000006
2022-05-01,95.963899999999995
2022-06-01,96.665830000000000
2022-07-01,96.064179999999993
2022-08-01,96.064179999999993
2022-09-01,97.367760000000004
2022-10-01,96.665830000000000
2022-11-01,97.568309999999997
2022-12-01,95.462519999999998
2023-01-01,96.966660000000005
2023-02-01,98.871889999999993
2023-03-01,96.766109999999998
2023-04-01,96.866380000000007
2023-05-01,97.167209999999997
2023-06-01,96.164450000000002
2023-07-01,94.860870000000006
2023-08-01,95.562799999999996
2023-09-01,93.958389999999994
2023-10-01,93.557280000000006
2023-11-01,93.156180000000006
2023-12-01,91.752319999999997
2024-01-01,92.654799999999994
